,WDID,STATUS,SPILL_ID,SPILL_LOC_NAME,SPILL_VOL,REACH_SURFACE,REACH_STORM_DRAINPIPE,RETURN_TO_SSS,SPILL_VOL_RECOVER,SPILL_VOL_REACH_SURF,LATTITUDE_DECIMAL_DEGREES,LONGITUDE_DECIMAL_DEGREES,ADDRESS,CITY,ZIP,SPILL_LOC_DESC,APPEAR_PT,APPEAR_PT_EXPLAIN,FINAL_SPILL_DEST,FINAL_SPILL_DEST_EXPL,START_DT,AGENCY_NOTIFY_DT,OPRTOR_ARRVL_DT,EST_END_DT,SPILL_CAUSE,SPILL_CAUSE_EXPLAIN,SSO_PLSD_SOURCE_PLSD,SSO_PLSD_SOURCE_EXPLAIN,WHERE_FAILURE_OCCUR,WHERE_FAIL_OCCUR_EXP,DIAMETER_OF_SEWER,MATERIAL_SEWER_PIPE,AGE_SEWER_PIPE,RESPONSE_ACTIVITIES,RESPONSE_ACTIVITIES_EXPL,Unnamed: 35
3876,9SSO10646,Active,712992,K St.,400.0,No,No,Not Applicable - Spill did not reach storm drainpipe,125.0,0.0,32.6246224277,-117.070292306,232 K,Chula Vista,91910.0,Street and vacant lot in back of property.,Other (specify),Private sewer lateral,Street/curb and gutter;Unpaved surface, ,14-FEB-08 05.00.00.000000 PM,02/14/2008 18:45,02/14/2008 19:25,14-FEB-08 07.30.00.000000 PM,Grease deposition (FOG),Possible grease and roots may be the cause of the blockage in sewer main,,,,, , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Inspected sewer using CCTV to determine cause;Restored flow;Returned all or portion of spill to sanitary sewer system, ,
3877,9SSO10646,Active,714854,Vistan apartments,150.0,No,No,Not Applicable - Spill did not reach storm drainpipe,150.0,0.0,32.6324662331,-117.094986082,418 Woodlawn,Chula Vista,91910.0,Private sewer lateral overflowed into the alley.,Building or structure, ,Other paved surface,SSO puddled onto the alley way about 826 feet from point of discharge.,12-MAR-08 02.30.00.000000 PM,03/12/2008 21:30,03/12/2008 22:00,12-MAR-08 10.00.00.000000 PM,Grease deposition (FOG), ,,,,, , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system;Other (specify below),Notifed property owner to contact plumber to relieve private sewer blockage.,
3878,9SSO10646,Active,714894,Cape Cod Center,150.0,No,No,Not Applicable - Spill did not reach storm drainpipe,150.0,0.0,32.6143179436,117.082481499,979 Broadway,Chula Vista,91911.0,Private sewer lateral,Building or structure, ,Other (specify below),"Final destination at storm drain catch basin, contained at basin.",13-MAR-08 10.00.00.000000 AM,03/13/2008 10:55,03/13/2008 11:10,13-MAR-08 11.11.00.000000 AM,Other (specify below),unknown at this point,,,,, , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Inspected sewer using CCTV to determine cause;Restored flow;Returned all or portion of spill to sanitary sewer system, ,
3879,9SSO10646,Active,714903,Vistan Apartments,400.0,No,Yes,No,330.0,20.0,32.6331058045,117.093810059,418 Woodlawn Ave.,Chula Vista,,Spill located in the alley on the west end of the affected building between Woodlawn Av. and Oaklawn Av.,Building or structure, ,Other paved surface;Storm drain,"20 gallons spilled into storm drain at south end of alley, from visual I determined sewer settled there, checked downstream M/H no indication of sewer.",13-MAR-08 06.00.00.000000 AM,03/13/2008 08:25,03/13/2008 08:45,13-MAR-08 10.45.00.000000 AM,Grease deposition (FOG), ,,,,, , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system, ,
3880,9SSO10646,Active,716261,Dessert Inn Wy,25.0,No,No,Not Applicable - Spill did not reach storm drainpipe,25.0,0.0,32.6648597502,-117.039525381,3555 Dessert Inn,Bonita,91902.0,"Private sewer lateral, sewage over spilled on to curb and gutter and contained at 25'.",Building or structure, ,Street/curb and gutter, ,04-APR-08 02.45.00.000000 AM,04/04/2008 15:10,04/04/2008 15:20,04-APR-08 03.20.00.000000 PM,Root intrusion, ,,,,, , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Inspected sewer using CCTV to determine cause;Restored flow;Returned all or portion of spill to sanitary sewer system, ,
3881,9SSO10646,Active,716890,Jack in the Box / Fourth Ave. & C St.,350.0,Yes,Yes,Yes,350.0,250.0,32.6510137523,-117.087652068,5 Fourth,Chula Vista,91910.0,Spill generated out of a private sewer lateral clean out located in the parking lot of the place of business.,Other sewer system structure,Private sewer lateral clean out.,Storm drain;Street/curb and gutter;Other (specify below),Concrete lined storm channel.,01-MAY-08 10.00.00.000000 AM,05/01/2008 13:20,05/01/2008 13:40,01-MAY-08 01.50.00.000000 PM,Grease deposition (FOG), ,,, , , , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system, ,
3882,9SSO10646,Active,716973,Monserate,20.0,No,No,Not Applicable - Spill did not reach storm drainpipe,20.0,0.0,32.6233724148,-117.05048627,985 Monserate,Chula Vista,91911.0,Spill generated out of clean out of private sewer lateral located in the front yard of the property.,Other (specify),Clean out of private sewer lateral.,Street/curb and gutter, ,05-MAY-08 10.40.00.000000 AM,05/05/2008 10:40,05/05/2008 10:58,05-MAY-08 11.10.00.000000 AM,Other (specify below),Undetermined at this point.,,, , , , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Other (specify below),Attempted to clear private sewer lateral blockage with hand rods and snake(Spartan).,
3883,9SSO10646,Active,722324,Home Town Buffet,100.0,No,Yes,Yes,100.0,0.0,32.0,117.0,651 Palomar,Chula Vista,91911.0,Grease spilled from sewer clean out behind the restaruant into a private storm drain inlet. The SSO traveled into the City's storm drain system.,Other (specify),Grease spilled from sewer clean out behind the restaruant into a private storm drain inlet. The SSO traveled into the City's storm drain system.,Storm drain,The SSO traveled approximately 1390 feet from the origin of spill inside the storm drain system.,08-JUL-08 04.30.00.000000 AM,07/08/2008 08:30,07/08/2008 09:00,08-JUL-08 09.00.00.000000 AM,Grease deposition (FOG), ,,,Other (specify below),Clogged private sewer lateral, , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Restored flow;Returned all or portion of spill to sanitary sewer system;Other (specify below),Storm Drain Compliance Officer was on site to inspect and provide suggestions to the manager of maintenance of the sewer lateral and to apply BMPs when necessary.,
3884,9SSO10646,Active,724468,George Anna Moble Home Park,70.0,No,Yes,Yes,70.0,0.0,32.6029280286,-117.089088278,1225 Frontage,Chula Vista,91911.0,Private sewer lateral spill,Building or structure, ,Storm drain;Unpaved surface, ,08-AUG-08 06.00.00.000000 AM,08/08/2008 09:00,08/08/2008 09:10,08-AUG-08 09.15.00.000000 AM,Other (specify below),"Unknown, private plumber will be inspecting lateral",,,Other (specify below),Unknown, , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system, ,
3885,9SSO10646,Active,724647,JACK in the BOX  Quintard,600.0,Yes,Yes,Yes,600.0,550.0,32.6029146204,117.065224652,1408 Third,Chula Vista,91911.0,Private Sewer Lateral,Building or structure, ,Other (specify below),"Storm Drain Channel - Dry Channel, very minimum water flow.",13-AUG-08 11.00.00.000000 AM,08/13/2008 11:40,08/13/2008 11:55,13-AUG-08 12.00.00.000000 PM,Other (specify below),Debris and grease,,,Other (specify below),unknown, , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Restored flow;Returned all or portion of spill to sanitary sewer system, ,
3886,9SSO10646,Active,727799,946 Guatay Ave.,50.0,No,No,Not Applicable - Spill did not reach storm drainpipe,35.0,0.0,32.6240412493,-117.052678061,946 Guatay,Chula Viast,91910.0,"Private lateral over flow spill, traveled an estimate 450 feet along curb and gutter.",Building or structure, ,Street/curb and gutter;Unpaved surface, ,10-OCT-08 08.30.00.000000 AM,10/10/2008 08:35,10/10/2008 08:50,10-OCT-08 08.51.00.000000 AM,Root intrusion, ,,, , , , , ,Cleaned-up (mitigated effects of spill);Inspected sewer using CCTV to determine cause;Restored flow;Returned all or portion of spill to sanitary sewer system, ,
3887,9SSO10646,Active,730744,864 Broadway,40.0,No,No,Not Applicable - Spill did not reach storm drainpipe,40.0,0.0,32.6181222414,-117.084918009,864 Broadway,Chula Vista,91910.0,Private Sewer Lateral,Building or structure, ,Other (specify below),Asphalt parking lot,18-DEC-08 01.10.00.000000 PM,12/18/2008 13:36,12/18/2008 13:40,18-DEC-08 01.42.00.000000 PM,Other (specify below),"Unknown, private on site trying to clear lateral of blockage.",,,Other (specify below),With in the private lateral., , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system,"Private sewer lateral blockage, private plumber on site trying to clear line. Sewage spill traveled an estimate 100 feet along asphalt parking lot, where full containment was established. Affected area was cleaned and disinfected with combination vechicle, all portion of sewage was put back in to sewer system.",
3888,9SSO10646,Active,731320,394 Fourth Ave.,55.0,No,No,Not Applicable - Spill did not reach storm drainpipe,55.0,0.0,32.6369283559,-117.083098141,394 Fourth,Chula Vista,91911.0,Apartment complex at 394 Fourth Ave. reached driveway and ran down curb and gutter on Fourth heading north to Parkway.,Building or structure, ,Street/curb and gutter, ,01-JAN-09 10.00.00.000000 AM,01/01/2009 11:00,01/01/2009 11:20,01-JAN-09 12.30.00.000000 PM,Root intrusion, ,,,Upper Lateral, ,4,ABS, ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Restored flow;Returned all or portion of spill to sanitary sewer system, ,
3889,9SSO10646,Active,731949,Fourth Park Place,500.0,Yes,Yes,No,400.0,100.0,32.6475348006,117.087703105,88 Fourth,Chula Vista,91910.0,Private Catch Basin dicharging runoff water and sewage onto public gutter.,Other (specify),Private Catch Basin.,Storm drain;Street/curb and gutter;Surface water,"Final destination and volume is unknown at this time, from our first initial assumptions it is unknown weather the spill reached any further than area cleaned and disinfected. As a precaution city staff cleaned and disinfected 400' of curb and gutter and 1250' of concrete (open culvert) channel, no physical evidence of sewage seen to have reached channel.",12-JAN-09 12.00.00.000000 PM,01/13/2009 08:55,01/13/2009 09:00,13-JAN-09 09.00.00.000000 AM,Pipe structural problem/failure,Private pipe structure.,,,Upper Lateral, , , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill, ,
3890,9SSO10646,Active,732520,2 Gentry Wy.,30.0,No,No,Not Applicable - Spill did not reach storm drainpipe,30.0,0.0,32.6127756089,117.055725989,2 Gentry,Chula Vista,91911.0,2 Gentry Wy. private cleanout spilled sewer onto driveway curb and gutter.,Building or structure, ,Street/curb and gutter, ,25-JAN-09 01.15.00.000000 AM,01/25/2009 01:30,01/25/2009 02:05,25-JAN-09 03.00.00.000000 AM,Root intrusion, ,,,Lower Lateral, ,4,VCP,35,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Restored flow;Returned all or portion of spill to sanitary sewer system, ,
3891,9SSO10646,Active,736459,Corte Galeana,600.0,Yes,Yes,No,150.0,450.0,32.67122,-116.995324515, Corte Galeana,Chula Vista,91902.0,"SSO occurred in an Unaccepted Area of Chula Vista called San Miguel Ranch Area K. Owner is Resmark Equity Partners LLC. SSO reached storm drain, total spill 450 gal. area not developed.  Spill reached detention basin.",Manhole,SSO spilled out of manhole 14547,Other (specify below),Detention Basin,16-APR-09 12.30.00.000000 PM,04/16/2009 12:45,04/16/2009 02:00,16-APR-09 02.30.00.000000 AM,Other (specify below),Siphion left in sewer main at manhole 14547.  Caused flow to back up and grease to build up.,,,Main, ,8,PVC, ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Restored flow;Returned all or portion of spill to sanitary sewer system, ,
3892,9SSO10646,Active,736471,Carl's Jr.,600.0,No,No,Not Applicable - Spill did not reach storm drainpipe,600.0,0.0,32.6098103601,-117.081843895,1100 Broadway,Chula Vista,91910.0,Parking lot of Carl's Jr Restaurant.,Building or structure, ,Street/curb and gutter, ,19-APR-09 07.30.00.000000 AM,04/19/2009 07:50,04/19/2009 08:15,19-APR-09 09.00.00.000000 AM,Grease deposition (FOG), ,,,Upper Lateral, , , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Restored flow;Returned all or portion of spill to sanitary sewer system, ,
3893,9SSO10646,Active,739757,N. Glover,25.0,No,Yes,No,25.0,0.0,32.655179889,-117.08681067,115 Glover,Chula Vista,91911.0,Illegal dumping at the end of the cul-de-sac next to a storm drain inlet.,Other (specify),private camper/trailer's sewage holding tank,Storm drain;Street/curb and gutter,"Most of the sewage was located on the street and gutter. However, there was a dried up trail of sewage that stopped at tthe mouth of  the storm drain inlet. crews cleaned and vacuum the area.",19-JUN-09 12.00.00.000000 AM,06/19/2009 15:30,06/19/2009 15:45,19-JUN-09 03.45.00.000000 PM,Other (specify below),Driver of camper emptied his sewage tank onto the street at the end of the cul-de-sac next to a storm drain inlet.,,,Other (specify below),Illegal dumping, , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system;Other (specify below),"A nearby private security camera was able to record the incident, waiting for the video from the property owner.",
3894,9SSO10646,Active,740147,Third Ave and L St,60.0,No,Yes,No,20.0,40.0,32.6222557834,-117.072862985,860 Third,Chula Vista,91910.0,sewage spill out of private lateral in shopping center's parking lot.,Other (specify),Private lateral in the middle of the shopping center's parking lot,Storm drain, ,26-JUN-09 02.30.00.000000 PM,06/26/2009 15:00,06/26/2009 15:10,26-JUN-09 04.15.00.000000 PM,Debri-Rags, ,,,Upper Lateral, , , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Restored flow;Returned all or portion of spill to sanitary sewer system, ,
3895,9SSO10646,Active,742397,Woodlawn Garden Apartments,20.0,No,Yes,Yes,20.0,0.0,32.6294812115,-117.093653094,502 Woodlawn,Chula Vista,91910.0,Spill generated from a private cleanout of the apartment complex located in the driveway along the west side of the complex.,Building or structure,Private cleanout.,Other paved surface;Storm drain, ,04-AUG-09 10.20.00.000000 AM,08/04/2009 10:30,08/04/2009 10:30,04-AUG-09 10.30.00.000000 AM,Other (specify below),Lateral Stoppage,,,Other (specify below),Unknown, , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system, ,
3896,9SSO10646,Active,746199,Pepper Tree,150.0,No,Yes,No,120.0,30.0,32.641950967,-117.063532907,62 Pepper Tree,Chula Vista,91910.0,Private sewer lateral located in the backyard at 62 Pepper Tree Rd. The sewer pump blew a fuse causing the spillage to overflow into the private browditch that entered into the city's storm drain system.,Other (specify),"Behind 62 Pepper Tree Dr., a private sewer lateral pump blew a fuse causing sewage to overflow into a private storm drain brow ditch.  The spillaged traveled approx. 135 feet out of a City's storm drain outlet.",Other (specify below),Earthen storm drain outlet about 135 feet from the point of origin.,27-NOV-09 09.00.00.000000 AM,11/27/2009 11:15,11/27/2009 11:25,27-NOV-09 11.30.00.000000 AM,Other (specify below),Private sewer lateral pump burned an electric fuse causing the sewage to overflow into city's storm drain system.,,,Other (specify below),electric fuse blew on the private sewer lateral pump station behind 62 Pepper Tree., , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system;Other (specify below),Private plumber was on site to repair the private sewer pump station. City's storm drain compliance officer is investigating the matter.,
