Wdid	Status	Last Updated On	CS Type	SSOq Population Served	SSOq Annual O M Budget	SSOq Annual Cap Exp Budget	SSOq Entry Individuals	SSOq Journey Individuals	SSOq Super Individuals	SSOq Manage Individuals	SSOq Grade I Maint	SSOq Grade I Plant	SSOq Grade II Maint	SSOq Grade II Ei	SSOq Grade II Mechanical	SSOq Grade III Maint	SSOq Grade III Ei	SSOq Grade III Mechanical	SSOq Grade IV Maint	SSOq Grade IV Ei	SSOq Grade IV Mechanical	SSOQ_CSU_I	SSOQ_CSU_II	SSOQ_PIPE_6_GRAVITY	SSOQ_PIPE_6_FORCE	SSOQ_PIPE_8_GRAVITY	SSOQ_PIPE_8_FORCE	SSOQ_PIPE_9_18_GRAVITY	SSOQ_PIPE_9_18_FORCE	SSOQ_PIPE_19_36_GRAVITY	SSOQ_PIPE_19_36_FORCE	SSOQ_PIPE_36_GRAVITY	SSOQ_PIPE_36_FORCE	SSOQ_PIPE_UNKNOWN_GRAVITY	SSOQ_PIPE_UNKNOWN_FORCE	SSOQ_PIPE_TOTAL_GRAVITY	SSOQ_PIPE_TOTAL_FORCE	SSOQ_MILES_OF_FORCE_MAIN	SSOQ_MILES_OF_GRAVITY_SEWER	SSOQ_MILES_OF_LATERALS	SSOQ_PORTION_OF_LTERL_RESPSBLE	SSOQ_MILES_OF_LTERL_RESPSBLE	SSOQ_NO_SERVICE_LATERAL	SSOQ_UNKNOWN_GRAVITY	SSOQ_UNKNOWN_OVER	SSOQ_UNKNOWN_UNDER	SSOQ_CONSTRUCTED_BEFORE_1900	SSOQ_BEFORE_1900_OVER	SSOQ_BEFORE_1900_UNDER	SSOQ_CONSTRUCTED_1900_1919	SSOQ_1900_1919_OVER	SSOQ_1900_1919_UNDER	SSOQ_CONSTRUCTED_1920_1939	SSOQ_1920_1939_OVER	SSOQ_1920_1939_UNDER	SSOQ_CONSTRUCTED_1940_1959	SSOQ_1940_1959_OVER	SSOQ_1940_1959_UNDER	SSOQ_CONSTRUCTED_1960_1979	SSOQ_1960_1979_OVER	SSOQ_1960_1979_UNDER	SSOQ_CONSTRUCTED_1980_1999	SSOQ_1980_1999_OVER	SSOQ_1980_1999_UNDER	SSOQ_CONSTRUCTED_2000_CURRENT	SSOQ_AFTER_2000_OVER	SSOQ_AFTER_2000_UNDER	SSOQ_TOTAL_GRAVITY	SSOQ_TOTAL_OVER	SSOQ_TOTAL_UNDER	SSOQ_INACCESSIBLE_SEWER_MILES	SSOQ_SEWER_CLEAN_PRODUCTION	SSOQ_GRAVITY_SEWER_INSPECTION	SSOQ_SSF_AVERAGE_DRY	SSOQ_SSF_PEAK_WET	SSOQ_TO_TYPE_1	SSOQ_TO_NAME_1	SSOQ_TO_WDID_1	SSOQ_26_COUNT	SSOQ_TRIBUTARY_SSS	SSOQ_TRIBUTARY_1	SSOQ_TRIBUTARY_NAME_1	SSOQ_TRIBUTARY_WDID_1	SSOQ_27B_COUNT	SSOQ_GRAVITY_AERIAL_CROSS	SSOQ_FORCE_AERIAL_CROSS	SSOQ_SIPHONS_CONVEY_SEWAGE	
5SSO11035	Active	04/03/2017	Municipal (Public)	1,152	261,664	100,000	2	13	4	2	1	0	1	0	0	0	0	0	0	0	0	0	0	30	0	67	100	3	0	0	0	0	0	0	0	100	100	1.7	3.7	4	lower	1.6	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	1	0	29	0	0	0	0	0	100	1	0	0	2.3	0	0.06	0.16	SSS other agency	City of Manteca	N/A	4	No	 	 	 	5	0	0	0	
5SSO11036	Active	02/28/2017	Municipal (Public)	15	35,626	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	100	0	0	0	0	0	0	0	0	0	0	0	100	0	0	1.4	0	none	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	1	0	0	0	0	0	0	100	0	1	0.1	0.3	0	1,000	2,500	SSS same agency	Rio Ramaza CSD	5SSO11036	4	No	 	 	 	5	0	0	0	
5SSO11037	Active	03/01/2017	Municipal (Public)	8,340	173,300	974,000	3	4	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	50	30	20	20	20	50	10	0	0	0	0	0	100	100	1.5	38	25	none	0	3000	0	0	0	0	0	0	10	0	0	15	0	0	10	0	0	10	1	2	5	1	0	50	1	3	100	3	5	1.8	0	0	.65	.85	WWTP same agency	NWTP	5sso11037	4	No	 	 	 	5	0	0	0	
5SSO11039	Active	02/28/2017	Other	385	130,380	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	100	100	0	0	0	0	0	0	0	0	0	0	100	100	0.8	3.7	3	none	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	10	0	0	0	100	0	10	0.5	0.2	0.2	.0250	.0260	WWTP same agency	River Pines P.U.D.	5SS011039	4	No	 	 	 	5	0	1	0	
5SSO11040	Active	03/03/2017	Municipal (Public)	23,298	1,516,500	250,000	0	6	1	1	3	0	1	0	0	1	0	0	0	0	0	3	1	40	90	40	10	10	0	10	0	0	0	0	0	100	100	0.5	66	23	none	0	6162	0	0	0	0	0	0	5	0	0	15	0	0	30	0	0	10	3	0	15	4	0	25	2	0	100	9	0	0.3	13	4	1.6	1.8	WWTP same agency	City of Riverbank WWTP	5C500106002	4	No	 	 	 	5	1	0	0	
5SSO11041	Active	02/28/2017	Municipal (Public)	350	130,924	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	100	0	0	0	0	0	0	0	0	0	0	100	100	2.5	0	1.6	lower	1.6	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	84	0	0	16	100	0	100	0	0	0	17,150	44,519	WWTP same agency	County of Sutter WWD #1	5SSO11041	4	No	 	 	 	5	0	2	0	
5SSO11043	Historical																																																																														0					0				
5SSO11044	Active	01/12/2017	Airport	2,500	160,000	20,000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	100	40	0	25	0	25	0	0	0	0	0	100	100	0.5	6.3	1.0	upperLower	0.7	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	40	0	0	5	0	0	100	0	0	0	1.0	1.0	0	0	WWTP other agency	Sacramento Regional County Sanitation District	na	4	No	 	 	 	5	0	0	0	
5SSO11045	Active	03/01/2017	Municipal (Public)	1,400,000	16,341,516	14,571,606	4	13	3	1	0	0	0	0	0	0	0	0	1	2	2	2	1	0	0	0	0	2	1	20	20	78	79	0	0	100	100	54	110	0	none	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	39	0	0	54	7	0	100	8	0	0	0	6.3	120.8	421.6	WWTP same agency	Sacramento Regional Wastewater Treatment Plant	5A340108002	4	Yes	No	Sacramento Area Sewer District	5SSO10912	5	76	42	5	
5SSO11047	Active	02/27/2017	Municipal (Public)	13,700	100,000	40,000	0	10	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	30	0	25	0	25	0	20	0	0	100	0	100	100	4	39	12	none	0	4000	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	1	76	0	3	0	0	0	100	0	4	1	0.5	0	1.1	1.3	WWTP same agency	Salida Sanitary District	5SSO11047	4	No	 	 	 	5	4	2	0	
5SSO11048	Active	03/09/2017	Municipal (Public)	2,130	1,500,000	200,000	0	4	1	1	2	0	1	0	0	0	0	0	0	0	0	3	1	48	100	30	0	11	0	11	0	0	0	0	0	100	100	1	22.5	8	none	0	990	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	22	0	1	6	0	3	2	0	1	100	0	5	2	30	5	.24	1.4	WWTP same agency	San Andreas Sanitary Dist.	NA	4	No	 	 	 	5	4	0	0	
5SSO11050	Historical																																																																														0					0				
5SSO11051	Active	11/15/2016	Prison	2,695	35,000	35,000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	5	0	5	0	0	0	0	0	0	0	100	0	0	1.5	1.5	upperLower	1	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	40	0	0	0	0	0	100	0	0	0	1.5	0	325,000	400,000	WWTP same agency	Sierra Conservation Center	5-01-017	4	No	 	 	 	5	0	0	0	
5SSO11054	Active	03/29/2017	Municipal (Public)	75,000	11,240,000	4,000,000	3	12	5	4	1	0	11	0	0	3	0	0	2	0	0	6	1	56	70	24	22	16	8	3	0	1	0	0	0	100	100	6.8	267	215	lower	152	22735	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	17	0	3	47	0	4	33	1	5	100	1	12	0	41	57	3.6	8.8	WWTP other agency	Roseville Dry Creek WWTP	310106001	4	No	No	 	 	5	23	1	0	
5SSO11055	Active	01/04/2017	Municipal (Public)	14,505	3,685,360	739,603	2	7	1	2	0	1	0	1	1	0	3	3	0	0	0	0	0	48	3	21	2	3	0	0	0	0	0	28	95	100	100	19	93	68	lower	33	6769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	6	50	4	8	20	0	3	100	4	17	0	7	15	1.11	8.5	WWTP same agency	SE Treatment Plant	5SS11055	4	No	 	 	 	5	82	16	0	
5SSO11056	Active	02/23/2017	Municipal (Public)	140	13,000	4,000	1	11	2	1	1	1	0	2	0	1	0	0	3	2	0	5	3	0	100	0	0	0	0	0	0	0	0	0	0	100	100	2.7	0	1.1	lower	0.3	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0.9	0	0	.008	.020	WWTP same agency	Southworth WWTP	WDR 90-258	4	No	 	 	 	5	0	1	0	
5SSO11057	Historical																																																																														0					0				
5SSO11058	Historical																																																																														0					0				
5SSO11060	Active	11/03/2016	Municipal (Public)	350	923,534	625,000	2	4	1.0	0.3	0	1	0	0	0	1	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	100	100	2.5	0	0.5	lower	0.3	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	112	20	0	0	100	0	112	0	n/a	n/a	0.0	0.0	SSS same agency	CITY OF YUBA CITY SEWER COLLECTION SYSTEM	5SSO11100	4	No	 	 	 	5	0	0	0	
5SSO11061	Active	03/07/2017	Municipal (Public)	2,467	745,061	396,000	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	70	100	22	0	8	0	0	0	0	0	0	0	100	100	0.2	22	12	none	0	1126	0	0	0	1	0	0	1	0	0	1	0	0	3	0	0	3	0	0	74	0	1	17	0	2	100	0	3	8.4	4.0	0.5	0.259	1.633	SSS other agency	Amador Regional Sanitation Authority	N/A	4	Yes	No	City of Amador City	5SSO10863	5	8	1	1	
5SSO11063	Historical																																																																														0					0				
5SSO11066	Active	03/28/2017	Municipal (Public)	83,450	622,000	1,221,500	0	12	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	30	0	40	0	15	7	15	0	0	0	0	0	100	0	10	418	201	lower	125	23520	0	0	0	0	0	0	5	0	0	5	0	0	25	0	0	5	0	1	45	0	2	15	0	1	100	0	4	30	45	10	9.75	14.5	WWTP same agency	City of Tracy	CA007154	4	No	Yes	City of Tracy	CA007154	5	2	1	4	
5SSO11068	Active	01/27/2017	Municipal (Public)	1,900	112,933	100,000	1	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	90	0	5	0	4	0	0	0	0	0	1	0	100	0	0.2	11.3	4.5	lower	2.0	701	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	24	0	1	10	0	0	10	0	0	100	0	1	0.1	10.0	2.5	0.122	.864	WWTP same agency	Tuolumne City Sanitary District WWTP	5SSO11068	4	No	 	 	 	5	1	1	0	
5SSO11069	Active	01/18/2017	Municipal (Public)	72,050	1,571,899	450,000	2	16	1	1	5	0	7	2	1	3	0	4	0	0	0	7	0	41	1	30	0	23	1	5	0	1	0	0	0	100	100	3.8	219.5	202	lower	107	17758	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	40	0	0	30	2	5	10	5	12	100	7	17	2.0	45	34	8.5	19.4	WWTP same agency	Turlock WQC	R52010000201	4	Yes	No	City of Ceres	R12060021	5	5	0	2	
5SSO11070	Active	10/02/2014	Park (w/Campground)	2,500	125,000	150,000	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	100	100	0	0	0	0	0	0	0	0	0	0	100	100	2.6	1.3	1	upperLower	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	80	0	0	100	0	0	0.5	0.1	0.1	.019	.019	WWTP same agency	N/a	5sso11070	4	No	 	 	 	5	0	0	0	
5SSO11071	Active	04/03/2017	School	47,000	5,000,000	500,000	0	5	1	1	1	0	2	0	0	0	0	0	1	0	0	4	3	28	27	35	20	37	53	0	0	0	0	0	0	100	100	4	22	21	upperLower	21	50	0	0	0	0	0	0	0	0	0	0	0	0	5	2	1	50	1	2	25	2	0	20	7	2	100	12	5	0	3	1	1.5	7	WWTP same agency	UCD Main WWTP	5A570800001	4	No	 	 	 	5	0	0	0	
5SSO11074	Active	01/25/2017	Municipal (Public)	1,000	377,000	250,000	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	100	0	0.5	3	1	none	3	260	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	10	0	0	20	0	0	10	0	0	100	100	100	0	3	3	0.065	.25	WWTP same agency	Valley springs public utility	N/a	4	No	 	 	 	5	0	0	0	
5SSO11077	Active	02/23/2017	Municipal (Public)	250	90,000	30,000	1	11	2	1	1	1	0	2	0	1	0	0	3	2	0	5	3	100	0	0	0	0	0	0	0	0	0	0	0	100	0	0.5	1.8	0.5	lower	0.2	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	10	0	0	100	0	0	0	0	0	.010	.010	WWTP same agency	CCWD - Wallace Lake Estates WWTP	5B050107007	4	No	 	 	 	5	0	0	0	
5SSO11080	Active	12/02/2016	Municipal (Public)	8,500	1,125,000	345,000	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	85	100	10	0	5	0	0	0	0	0	0	0	100	100	1.5	20	20	upperLower	20	2200	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	15	0	0	15	100	100	10	0	0	100	100	100	0	10	1	506,779	618,000	WWTP same agency	Waterford WWTP	5SSO11080	4	No	 	 	 	5	1	0	0	
5SSO11081	Active	02/23/2017	Municipal (Public)	365	50,000	7,500	1	11	2	1	1	1	0	2	0	1	0	0	3	2	0	5	3	100	100	0	0	0	0	0	0	0	0	0	0	100	100	1.4	2.8	3.1	lower	0.8	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	1	0	0	0	100	0	1	0.8	0	0	.012	.034	WWTP same agency	West Point WWTP	WDR 93-078	4	No	No	 	 	5	0	1	0	
5SSO11082	Active	10/31/2016	Municipal (Public)	53,082	1,595,886	400,000	4	5	3	0.5	0	0	2	0	0	3	0	0	0	0	0	0	0	27	3	48	22	22	71	3	4	0	0	0	0	100	100	22	184	46.3	none	0	19802	0	0	0	0	0	0	0	0	0	8	0	0	26	0	0	23	1	2	18	6	0	25	2	3	100	9	5	8	8	5	5.5	7	WWTP other agency	Sacramento Regional County Sanitation District	5SSO11045	4	No	 	 	 	5	0	0	0	
5SSO11083	Active																																																																														0					0				
5SSO11084	Active	02/15/2017	Municipal (Public)	63,700	1,581,222	620,000	3	22	3	2	0	0	3	0	3	5	0	0	0	0	0	0	1	51	100	19	0	18	0	8	0	4	0	0	0	100	100	1.5	199	181	none	0	19182	0	0	0	0	0	0	14	0	0	8	0	0	21	0	0	28	0	1	23	2	4	6	1	1	100	3	6	36.8	49	8.1	4.6	8.2	WWTP same agency	White Slough Water Poll Con Pu CS	5SSO11084	4	No	 	 	 	5	0	0	0	
5SSO11087	Historical																																																																														0					0				
5SSO11088	Active	10/10/2016	Municipal (Public)	5,300	93,500	270,500	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	24	51	76	15	0	6	0	0	0	0	0	100	100	0.6	23	15	none	0	1228	0	0	0	0	0	0	0	0	0	18	0	0	32	0	0	15	0	0	13	3	0	22	0	2	100	3	2	0	4.0	1.25	.4	1.0	WWTP same agency	Williams WWTP	5SSO11088	4	No	 	 	 	5	0	0	0	
5SSO11092	Active	12/16/2016	Municipal (Public)	7,532	1,768,256	428,000	0	4	0	1	2	0	0	0	0	0	0	0	1	0	0	2	0	90	0	0	0	10	100	0	0	00	0	0	0	100	100	3.7	28.	19	lower	7.5	2050	0	0	0	0	0	0	2	0	0	10	0	0	13	0	0	25	1	0	40	0	3	10	0	1	100	1	4	0	55,000	6	.458	1.250	WWTP same agency	Land Application	5SSO11092	4	No	 	 	 	5	0	0	0	
5SSO11093	Active	06/13/2016	Municipal (Public)	3,787	30,000	50,000	6	3	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	80	0	5	0	5	0	0	0	0	0	10	0	100	0	3	11.8	11.8	none	0	1257	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	20	0	0	15	0	0	5	0	0	100	0	0	0.5	0	1.0	.2	.33	WWTP same agency	Woodbridge Sanitary District	5SSO11093	4	No	 	 	 	5	0	2	0	
5SSO11095	Active	09/12/2016	Park (w/Campground)	2,400	3,000	0	1	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	100	100	0.1	3.0	1	upperLower	1.0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	4	100	0	4	0	1	1	0	0	WWTP same agency	Woodward Reservoir	5SS011095	4	No	 	 	 	5	0	0	0	
5SSO11096	Active	08/08/2016	Other	452	40,000	5,000	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0.8	0.5	upperLower	0.5	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	50	0	0	0	0	0	100	0	0	0	0.1	0.	0	0	WWTP other agency	City of Winters	5SSO801623	4	No	 	 	 	5	0	0	0	
5SSO11098	Historical																																																																														0					0				
5SSO11099	Active	04/20/2016	Other	51	50,000	0	1	11	1	1	0	0	0	0	0	0	0	0	0	0	0	5	5	95	100	5	0	0	0	0	0	0	0	0	0	100	100	0.2	1.6	0	none	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	9	0	0	11	0	0	100	0	0	0	0.8	0	0.005	0.002	WWTP same agency	Hodgon Meadow	97-10-WDQ	4	No	 	 	 	5	0	0	0	
5SSO11100	Active	11/03/2016	Municipal (Public)	45,000	923,534	625,000	2	4	1.0	0.3	0	1	0	0	0	1	0	0	0	0	0	0	0	44	64	41	0	7	0	4	36	1	0	3	0	100	100	4.3	175.5	79.3	none	0	17000	0	0	0	0	0	0	0	0	0	5	1	0	5	1	0	12	2	0	46	8	0	32	5	0	100	17	0	1	16	16	7	12	WWTP same agency	Yuba City Wastewater Treatment Facility	R5-2013-0094	4	Yes	Yes	Stonegare Village CS	5SSO11060	5	2	2	0	
5SSO11112	Active	06/03/2016	Municipal (Public)	87	118,240	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	100	100	6	0	6	upperLower	1.0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	0	0	0	0.0025	0.0025	WWTP same agency	Grizzly Ranch CSD	5SSO11112	4	No	 	 	 	5	0	0	0	
5SSO11177	Active	03/28/2017	Prison	3,527	100,000	100,000	0	04	04	02	0	0	0	0	0	0	0	0	0	0	0	0	0	50	100	40	0	10	0	0	0	0	0	0	0	100	100	0	5	3.2	upperLower	3.2	2705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	9	100	2	0	0	100	9	100	0	0.5	0	1	2	WWTP other agency	City of Avenal	5D160101001	4	No	 	 	 	5	0	0	0	
5SSO11180	Active	04/05/2017	Prison	2,500	45,000	150,000	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	15	20	60	75	25	5	0	0	0	0	0	0	100	100	0.1	2.1	1.9	upperLower	1.9	1400	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	5	0	0	100	0	0	0	0.8	0.2	674	987	WWTP other agency	City of Vacaville	0	4	No	 	 	 	5	0	0	0	
5SSO11183	Active	02/14/2017	Prison	4,000	67,400	67,400	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	100	10	0	70	0	0	0	0	0	0	0	100	100	0.7	5	5	upperLower	5	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	75	8	0	25	100	0	100	0	0.7	0.7	200.000	210,000	WWTP other agency	City of Folsom	5SS010893	4	No	 	 	 	5	0	0	0	
5SSO11184	Active	04/27/2016	Prison	3,175	56,000	7,000	0	9	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	20	0	40	0	0	0	0	0	0	0	100	0	0	4.5	2.5	upperLower	2.5	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	2.3	1	.693	1.2	WWTP other agency	City of Vacaville Easterly WWTP	5A480105002	4	No	 	 	 	5	0	0	0	
5SSO11185	Active	04/28/2016	Prison	5,000	1,500,000	15,000,000	0	8	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	20	0	15	0	15	0	0	0	0	0	100	0	0	4.3	1.5	upperLower	1.5	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	1	2	SSS same agency	CSP	95-267	4	No	 	 	 	5	0	0	0	
5SSO11190	Active	06/22/2016	Prison	3,696	50,000	50,000	0	9	2	1	0	0	2	0	0	0	0	0	1	0	0	0	0	20	0	0	0	80	0	0	0	0	0	0	0	100	0	0	10	5.1	upperLower	5	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	2	0	0	100	0	0	0	01	01	1.30	1.31	WWTP same agency	CSP Corcoran	5SSO11190	4	No	 	 	 	5	0	0	0	
5SSO11192	Active	07/11/2016	Prison	4,500	588,796	539,000	0	10	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	35	0	40	0	5	0	0	0	0	0	100	0	0.3	3.0	1.2	upperLower	1.2	889	0	0	0	10	0	0	10	0	0	40	0	0	17	0	0	3	0	0	10	0	0	10	0	0	100	0	0	0.2	1.5	0.7	1,000,000	1,300,000	WWTP same agency	Sacramento County	0	4	No	 	 	 	5	0	0	0	
5SSO11193	Active	08/22/2016	Municipal (Public)	569	8,625	0	0	0.1	0.1	0	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	2	0	100	0	0	2.6	2.0	none	0	229	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	36	0	0	3	0	0	100	0	0	0	0.4	0.2	0.054	0.2	SSS other agency	Sacramento Area Sanitation District	5SSO10912	4	No	 	 	 	5	3	0	0	
5SSO11195	Active	02/06/2017	Prison	4,857	130,949	25,000	NA	26	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	16	0	50	0	33	0	1	0	0	0	0	0	100	0	0.1	2	1.5	upperLower	NA	1	0	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	100	0	0	NA0	0	0	100	0	0	NA	NA	NA	0.613	0.684	SSS other agency	City of Delano	BVV7-2A	4	No	 	 	 	5	0	0	0	
5SSO11196	Active	01/04/2017	Prison	3,188	146,000	0	0	3	1	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	10	0	90	100	0	0	0	0	0	0	100	100	1	5	2	upperLower	2	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	1	0	5	0	0	100	1	0	0	0	0	0.63	0.95	WWTP same agency	Pleasant Valley State Prison CS	5SSO11196	4	No	 	 	 	5	0	0	0	
5SSO11200	Active	05/16/2016	Municipal (Public)	600	229,855	0	3	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	100	55	0	45	0	0	0	0	0	0	0	0	100	100	5.2	3.1	1.1	lower	0.8	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2	0	0	0	100	0	2	0	2.2	0	.1	.1	WWTP other agency	Cutler-Orosi WWTP	Unknown	4	No	 	 	 	5	0	0	0	
5SSO11201	Historical																																																																														0					0				
5SSO11202	Active	03/29/2017	Municipal (Public)	520,453	6,787,900	12,159,000	3	27	2	2	0	0	3	0	0	1	0	0	4	0	0	1	1	25	11	47	21	18	68	5	0	5	0	0	0	100	100	11.5	1,527.5	0	none	0	136259	0	0	0	1	0	0	3	0	0	4	0	0	17	0	0	36	0	2	23	4	7	16	0	2	100	4	11	3	403.4	79	57	54.5	WWTP same agency	Fresno Regional WWTF	5D100105001	4	Yes	No	Clovis City CS	5SSO11214	5	12	1	1	
5SSO11214	Active	01/04/2017	Municipal (Public)	108,039	3,918,400	150,000	1	5	1	1.5	1	0	3	0	0	1	0	0	1	0	0	5	0	7	9	70	1	18	77	4	13	1	0	0	0	100	100	9.6	349.1	361.2	none	0	31789	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	28	0	1	34	0	0	32	3	3	100	3	4	1	343.3	12.5	6.5	6.8	WWTP other agency	Fresno Clovis Regional WWTP	NA	4	No	 	 	 	5	80	10	0	
5SSO11215	Active	03/16/2016	Municipal (Public)	9,999	1,410,072	345,125	1	3	1	1	3	0	2	0	0	0	0	0	0	0	0	0	0	75	0	25	0	0	100	0	0	0	0	0	0	100	100	3.5	22.9	12	none	0	2241	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	50	1	0	20	2	0	10	0	0	100	3	0	5	45	0	0.6	0.6	WWTP other agency	Atwater Regional WWTP	NA	4	No	 	 	 	5	0	0	0	
5SSO11217	Active	01/13/2017	Municipal (Public)	3,900	350,000	60,000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	20	0	20	0	0	0	0	0	0	0	100	0	0	13	12	none	0	1300	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	35	0	0	20	0	0	10	0	1	100	0	1	0.1	6	0	.2255	.245	WWTP same agency	Armona CSD	5SSO11217	4	No	 	 	 	5	0	0	0	
5SSO11218	Active	05/18/2016	Municipal (Public)	20,500	216,000	800,000	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	66	0	25	0	0	0	0	0	0	0	100	0	1	35.6	100	none	0	2500	0	0	0	0	0	0	0	00	0	0	0	0	25	0	0	25	0	0	25	0	0	25	0	1	100	0	1	0.1	17.7	3.5	1.2	1.6	WWTP same agency	Arvin WWTP	5-00-093	4	No	 	 	 	5	0	0	0	
5SSO11219	Active	03/16/2016	Municipal (Public)	14,885	598,457	0	0	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	4	0	1	0	0	0	0	0	100	0	0	23.5	0	none	0	1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	22	0	0	3	0	0	100	0	0	0	5.9	0.9	1.21	1.70	WWTP same agency	CITY OF AVENAL	5SS011219	4	No	 	 	 	5	0	0	0	
